Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"MK","Macro Indicators","210","Sweden","6110","Value US$","22008","Gross Domestic Product","2019","2019","millions","533879.529188","X","International reliable sources",""
"MK","Macro Indicators","210","Sweden","6119","Value US$ per capita","22008","Gross Domestic Product","2019","2019","US$","53194.436877","X","International reliable sources",""
"MK","Macro Indicators","210","Sweden","6129","Annual growth US$","22008","Gross Domestic Product","2019","2019","%","-3.884352","Fc","Calculated data",""
"MK","Macro Indicators","210","Sweden","61290","Annual growth US$ per capita","22008","Gross Domestic Product","2019","2019","%","-4.504359","Fc","Calculated data",""
"MK","Macro Indicators","210","Sweden","6110","Value US$","22011","Gross National Income","2019","2019","millions","549425.899639","X","International reliable sources",""
"MK","Macro Indicators","210","Sweden","6119","Value US$ per capita","22011","Gross National Income","2019","2019","US$","54743.438808","X","International reliable sources",""
"MK","Macro Indicators","210","Sweden","6129","Annual growth US$","22011","Gross National Income","2019","2019","%","-2.920722","Fc","Calculated data",""
"MK","Macro Indicators","210","Sweden","61290","Annual growth US$ per capita","22011","Gross National Income","2019","2019","%","-3.546944","Fc","Calculated data",""
"MK","Macro Indicators","211","Switzerland","6110","Value US$","22008","Gross Domestic Product","2019","2019","millions","731718.481696","X","International reliable sources",""
"MK","Macro Indicators","211","Switzerland","6119","Value US$ per capita","22008","Gross Domestic Product","2019","2019","US$","85169.060062","X","International reliable sources",""
"MK","Macro Indicators","211","Switzerland","6129","Annual growth US$","22008","Gross Domestic Product","2019","2019","%","-0.519458","Fc","Calculated data",""
"MK","Macro Indicators","211","Switzerland","61290","Annual growth US$ per capita","22008","Gross Domestic Product","2019","2019","%","-1.280832","Fc","Calculated data",""
"MK","Macro Indicators","211","Switzerland","6110","Value US$","22011","Gross National Income","2019","2019","millions","705415.139369","X","International reliable sources",""
"MK","Macro Indicators","211","Switzerland","6119","Value US$ per capita","22011","Gross National Income","2019","2019","US$","82107.457822","X","International reliable sources",""
"MK","Macro Indicators","211","Switzerland","6129","Annual growth US$","22011","Gross National Income","2019","2019","%","-0.101279","Fc","Calculated data",""
"MK","Macro Indicators","211","Switzerland","61290","Annual growth US$ per capita","22011","Gross National Income","2019","2019","%","-0.865854","Fc","Calculated data",""
"MK","Macro Indicators","212","Syrian Arab Republic","6110","Value US$","22008","Gross Domestic Product","2019","2019","millions","26596.715331","X","International reliable sources",""
"MK","Macro Indicators","212","Syrian Arab Republic","6119","Value US$ per capita","22008","Gross Domestic Product","2019","2019","US$","1558.084651","X","International reliable sources",""
"MK","Macro Indicators","212","Syrian Arab Republic","6129","Annual growth US$","22008","Gross Domestic Product","2019","2019","%","20.387708","Fc","Calculated data",""
"MK","Macro Indicators","212","Syrian Arab Republic","61290","Annual growth US$ per capita","22008","Gross Domestic Product","2019","2019","%","19.505591","Fc","Calculated data",""
"MK","Macro Indicators","212","Syrian Arab Republic","6110","Value US$","22011","Gross National Income","2019","2019","millions","28662.517111","X","International reliable sources",""
"MK","Macro Indicators","212","Syrian Arab Republic","6119","Value US$ per capita","22011","Gross National Income","2019","2019","US$","1679.10313","X","International reliable sources",""
"MK","Macro Indicators","212","Syrian Arab Republic","6129","Annual growth US$","22011","Gross National Income","2019","2019","%","11.849079","Fc","Calculated data",""
"MK","Macro Indicators","212","Syrian Arab Republic","61290","Annual growth US$ per capita","22011","Gross National Income","2019","2019","%","11.029527","Fc","Calculated data",""
"MK","Macro Indicators","208","Tajikistan","6110","Value US$","22008","Gross Domestic Product","2019","2019","millions","8300.81389","X","International reliable sources",""
"MK","Macro Indicators","208","Tajikistan","6119","Value US$ per capita","22008","Gross Domestic Product","2019","2019","US$","890.547995","X","International reliable sources",""
"MK","Macro Indicators","208","Tajikistan","6129","Annual growth US$","22008","Gross Domestic Product","2019","2019","%","6.900368","Fc","Calculated data",""
"MK","Macro Indicators","208","Tajikistan","61290","Annual growth US$ per capita","22008","Gross Domestic Product","2019","2019","%","4.375146","Fc","Calculated data",""
"MK","Macro Indicators","208","Tajikistan","6110","Value US$","22011","Gross National Income","2019","2019","millions","9631.287359","X","International reliable sources",""
"MK","Macro Indicators","208","Tajikistan","6119","Value US$ per capita","22011","Gross National Income","2019","2019","US$","1033.287068","X","International reliable sources",""
"MK","Macro Indicators","208","Tajikistan","6129","Annual growth US$","22011","Gross National Income","2019","2019","%","7.125317","Fc","Calculated data",""
"MK","Macro Indicators","208","Tajikistan","61290","Annual growth US$ per capita","22011","Gross National Income","2019","2019","%","4.594781","Fc","Calculated data",""
"MK","Macro Indicators","216","Thailand","6110","Value US$","22008","Gross Domestic Product","2019","2019","millions","544263.738706","X","International reliable sources",""
"MK","Macro Indicators","216","Thailand","6119","Value US$ per capita","22008","Gross Domestic Product","2019","2019","US$","7817.008104","X","International reliable sources",""
"MK","Macro Indicators","216","Thailand","6129","Annual growth US$","22008","Gross Domestic Product","2019","2019","%","7.432309","Fc","Calculated data",""
"MK","Macro Indicators","216","Thailand","61290","Annual growth US$ per capita","22008","Gross Domestic Product","2019","2019","%","7.128139","Fc","Calculated data",""
"MK","Macro Indicators","216","Thailand","6110","Value US$","22011","Gross National Income","2019","2019","millions","524213.49701","X","International reliable sources",""
"MK","Macro Indicators","216","Thailand","6119","Value US$ per capita","22011","Gross National Income","2019","2019","US$","7529.035765","X","International reliable sources",""
"MK","Macro Indicators","216","Thailand","6129","Annual growth US$","22011","Gross National Income","2019","2019","%","8.743476","Fc","Calculated data",""
"MK","Macro Indicators","216","Thailand","61290","Annual growth US$ per capita","22011","Gross National Income","2019","2019","%","8.435593","Fc","Calculated data",""
"MK","Macro Indicators","176","Timor-Leste","6110","Value US$","22008","Gross Domestic Product","2019","2019","millions","2047.931733","X","International reliable sources",""
"MK","Macro Indicators","176","Timor-Leste","6119","Value US$ per capita","22008","Gross Domestic Product","2019","2019","US$","1583.714827","X","International reliable sources",""
"MK","Macro Indicators","176","Timor-Leste","6129","Annual growth US$","22008","Gross Domestic Product","2019","2019","%","29.298723","Fc","Calculated data",""
"MK","Macro Indicators","176","Timor-Leste","61290","Annual growth US$ per capita","22008","Gross Domestic Product","2019","2019","%","26.784479","Fc","Calculated data",""
"MK","Macro Indicators","176","Timor-Leste","6110","Value US$","22011","Gross National Income","2019","2019","millions","2730.967258","X","International reliable sources",""
"MK","Macro Indicators","176","Timor-Leste","6119","Value US$ per capita","22011","Gross National Income","2019","2019","US$","2111.922613","X","International reliable sources",""
"MK","Macro Indicators","176","Timor-Leste","6129","Annual growth US$","22011","Gross National Income","2019","2019","%","20.644078","Fc","Calculated data",""
"MK","Macro Indicators","176","Timor-Leste","61290","Annual growth US$ per capita","22011","Gross National Income","2019","2019","%","18.298126","Fc","Calculated data",""
"MK","Macro Indicators","217","Togo","6110","Value US$","22008","Gross Domestic Product","2019","2019","millions","6894.331919","X","International reliable sources",""
"MK","Macro Indicators","217","Togo","6119","Value US$ per capita","22008","Gross Domestic Product","2019","2019","US$","853.009121","X","International reliable sources",""
"MK","Macro Indicators","217","Togo","6129","Annual growth US$","22008","Gross Domestic Product","2019","2019","%","-1.135427","Fc","Calculated data",""
"MK","Macro Indicators","217","Togo","61290","Annual growth US$ per capita","22008","Gross Domestic Product","2019","2019","%","-3.499568","Fc","Calculated data",""
"MK","Macro Indicators","217","Togo","6110","Value US$","22011","Gross National Income","2019","2019","millions","6921.77638","X","International reliable sources",""
"MK","Macro Indicators","217","Togo","6119","Value US$ per capita","22011","Gross National Income","2019","2019","US$","856.404719","X","International reliable sources",""
"MK","Macro Indicators","217","Togo","6129","Annual growth US$","22011","Gross National Income","2019","2019","%","-1.135427","Fc","Calculated data",""
"MK","Macro Indicators","217","Togo","61290","Annual growth US$ per capita","22011","Gross National Income","2019","2019","%","-3.499568","Fc","Calculated data",""
"MK","Macro Indicators","219","Tonga","6110","Value US$","22008","Gross Domestic Product","2019","2019","millions","508.414737","X","International reliable sources",""
"MK","Macro Indicators","219","Tonga","6119","Value US$ per capita","22008","Gross Domestic Product","2019","2019","US$","4865.492154","X","International reliable sources",""
"MK","Macro Indicators","219","Tonga","6129","Annual growth US$","22008","Gross Domestic Product","2019","2019","%","5.952839","Fc","Calculated data",""
"MK","Macro Indicators","219","Tonga","61290","Annual growth US$ per capita","22008","Gross Domestic Product","2019","2019","%","4.637732","Fc","Calculated data",""
"MK","Macro Indicators","219","Tonga","6110","Value US$","22011","Gross National Income","2019","2019","millions","549.412241","X","International reliable sources",""
"MK","Macro Indicators","219","Tonga","6119","Value US$ per capita","22011","Gross National Income","2019","2019","US$","5257.835292","X","International reliable sources",""
"MK","Macro Indicators","219","Tonga","6129","Annual growth US$","22011","Gross National Income","2019","2019","%","7.917415","Fc","Calculated data",""
"MK","Macro Indicators","219","Tonga","61290","Annual growth US$ per capita","22011","Gross National Income","2019","2019","%","6.577923","Fc","Calculated data",""
